distance,risk,value
38.69965456,smuggler,25
38.70040671,smuggler,25
38.70106602,smuggler,25
38.70219453,smuggler,25
38.70347144,smuggler,25
38.70429106,smuggler,25
38.70547732,smuggler,25
38.70678166,smuggler,25
38.70747686,smuggler,25
38.70854426,smuggler,25
38.7101467,smuggler,25
38.71089502,smuggler,25
38.71194821,smuggler,25
38.71293006,smuggler,25
38.71389387,smuggler,25
38.7154431,smuggler,25
38.71591594,smuggler,25
38.717169,smuggler,25
38.73568036,smuggler,25
38.73745413,smuggler,25
38.73831826,smuggler,25
38.73937063,smuggler,25
38.73984684,smuggler,25
38.74102481,smuggler,25
38.74192706,smuggler,25
38.74267982,smuggler,25
38.7435953,smuggler,25
38.74450919,smuggler,25
38.74565027,smuggler,25
38.74660183,smuggler,25
38.75292136,smuggler,25
38.75781045,smuggler,25
38.76065536,smuggler,25
38.76143308,smuggler,25
38.76242547,smuggler,25
38.76333531,smuggler,25
38.76467699,smuggler,25
38.76565901,smuggler,25
38.76691653,smuggler,25
38.7679556,smuggler,25
38.76934822,smuggler,25
38.78296964,smuggler,25
38.79999199,smuggler,25
38.80053715,smuggler,25
38.80208301,smuggler,25
38.80259558,smuggler,25
38.80419267,smuggler,25
38.80561467,smuggler,25
38.806939,smuggler,25
38.81065458,smuggler,25
38.83142321,smuggler,25
38.85347674,smuggler,25
38.85456174,smuggler,25
38.8560458,smuggler,25
38.85750011,smuggler,25
38.8597129,smuggler,25
38.8607032,smuggler,25
38.87852765,smuggler,25
38.88420672,smuggler,25
38.8865087,smuggler,25
38.88756782,smuggler,25
38.88820427,smuggler,25
38.89034128,smuggler,25
38.89183412,smuggler,25
38.89321795,smuggler,25
38.89407381,smuggler,25
38.89600742,smuggler,25
38.92559892,smuggler,25
38.93618747,smuggler,25
38.93725459,smuggler,25
38.93946904,smuggler,25
38.94062768,smuggler,25
38.94112106,smuggler,25
38.94199513,smuggler,25
38.94302032,smuggler,25
38.94408148,smuggler,25
38.94486366,smuggler,25
38.94615724,smuggler,25
38.94727306,smuggler,25
38.9482837,smuggler,25
38.9495167,smuggler,25
38.95051471,smuggler,25
38.96439994,smuggler,25
39.00453999,smuggler,25
39.00559218,smuggler,25
39.00694468,smuggler,25
39.0080871,smuggler,25
39.0092835,smuggler,25
39.01015772,smuggler,25
39.01126156,smuggler,25
39.01261177,smuggler,25
39.01374384,smuggler,25
39.01464032,smuggler,25
39.0156215,smuggler,25
39.01673646,smuggler,25
39.017793,smuggler,25
39.07157954,smuggler,25
39.07632568,smuggler,25
39.08000898,smuggler,25
39.08074363,smuggler,25
39.08145731,smuggler,25
39.08253756,smuggler,25
39.08333664,smuggler,25
39.0843345,smuggler,25
39.0856778,smuggler,25
39.08662581,smuggler,25
39.08774137,smuggler,25
39.08897278,smuggler,25
39.09044998,smuggler,25
39.09128994,smuggler,25
39.09278012,smuggler,25
39.09409918,smuggler,25
39.09909338,smuggler,25
39.10467507,smuggler,25
39.10830349,smuggler,25
39.10896514,smuggler,25
39.11006403,smuggler,25
39.11132787,smuggler,25
39.11194429,smuggler,25
39.11291548,smuggler,25
39.11409362,smuggler,25
39.11500219,smuggler,25
39.11587233,smuggler,25
39.11722083,smuggler,25
39.11858255,smuggler,25
39.11975328,smuggler,25
39.120794,smuggler,25
39.12212148,smuggler,25
39.12319811,smuggler,25
39.12407167,smuggler,25
39.12554231,smuggler,25
39.12662098,smuggler,25
39.1323825,smuggler,25
39.13470895,smuggler,25
39.13600424,smuggler,25
39.13727062,smuggler,25
39.1397742,smuggler,25
39.14173572,smuggler,25
39.1433902,smuggler,25
39.14680556,smuggler,25
39.14836727,smuggler,25
39.14982867,smuggler,25
39.17608768,smuggler,25
39.17618793,smuggler,25
39.1863088,smuggler,25
39.18922452,smuggler,25
39.1924913,smuggler,25
39.211285,smuggler,25
39.21223592,smuggler,25
39.21737076,smuggler,25
39.21846657,smuggler,25
39.26302292,smuggler,25
39.26505737,smuggler,25
39.26711487,smuggler,25
39.26818355,smuggler,25
39.26897842,smuggler,25
39.27008051,smuggler,25
39.27085108,smuggler,25
39.27373209,smuggler,25
39.29185399,smuggler,25
39.3260191,smuggler,25
39.33445921,smuggler,25
39.33665853,smuggler,25
39.33857485,smuggler,25
39.3399631,smuggler,25
39.3412668,smuggler,25
39.34236067,smuggler,25
39.34337174,smuggler,25
39.34456627,smuggler,25
39.34614317,smuggler,25
39.34752134,smuggler,25
39.34933003,smuggler,25
39.35027697,smuggler,25
39.36421654,smuggler,25
39.36636683,smuggler,25
39.36710554,smuggler,25
39.36834785,smuggler,25
39.36922048,smuggler,25
39.37143192,smuggler,25
39.37224914,smuggler,25
39.37310136,smuggler,25
39.37438072,smuggler,25
39.37524567,smuggler,25
39.37659904,smuggler,25
39.37760417,smuggler,25
39.37991422,smuggler,25
39.38522665,smuggler,25
39.40512137,smuggler,25
39.42152618,smuggler,25
39.42351121,smuggler,25
39.42472563,smuggler,25
39.42620343,smuggler,25
39.42720961,smuggler,25
39.42890908,smuggler,25
39.43046611,smuggler,25
39.43105637,smuggler,25
39.43259944,smuggler,25
39.43406134,smuggler,25
39.43503539,smuggler,25
39.44820955,smuggler,25
39.4499752,smuggler,25
39.4506854,smuggler,25
39.45166883,smuggler,25
39.45307193,smuggler,25
39.45397177,smuggler,25
39.45541902,smuggler,25
39.45637606,smuggler,25
39.47376307,smuggler,25
39.47513312,smuggler,25
39.47675252,smuggler,25
39.47810955,smuggler,25
39.48291462,smuggler,25
39.50433606,smuggler,25
39.50589477,smuggler,25
39.50629177,smuggler,25
39.50757656,smuggler,25
39.50863694,smuggler,25
39.50984527,smuggler,25
39.51153969,smuggler,25
39.5123961,smuggler,25
39.51436722,smuggler,25
39.51552888,smuggler,25
39.51642256,smuggler,25
39.51785738,smuggler,25
39.52210657,smuggler,25
39.52818921,smuggler,25
39.55224272,smuggler,25
39.57194975,smuggler,25
39.57528592,smuggler,25
39.57996032,smuggler,25
39.58247677,smuggler,25
39.584392,smuggler,25
39.58563178,smuggler,25
39.58651056,smuggler,25
39.58726501,smuggler,25
39.58847248,smuggler,25
39.58903599,smuggler,25
39.58970632,smuggler,25
39.59061195,smuggler,25
39.59119473,smuggler,25
39.59267994,smuggler,25
39.59352301,smuggler,25
39.5943613,smuggler,25
39.5955546,smuggler,25
39.59621681,smuggler,25
39.59734355,smuggler,25
39.59848797,smuggler,25
39.59929838,smuggler,25
39.60006749,smuggler,25
39.60045112,smuggler,25
39.60112,smuggler,25
39.60254307,smuggler,25
39.63920394,smuggler,25
39.64251647,smuggler,25
39.64554685,smuggler,25
39.64667293,smuggler,25
39.64785396,smuggler,25
39.64922561,smuggler,25
39.65002057,smuggler,25
39.65124889,smuggler,25
39.65183765,smuggler,25
39.65250285,smuggler,25
39.65379257,smuggler,25
39.65482816,smuggler,25
39.65566701,smuggler,25
39.65647099,smuggler,25
39.65743608,smuggler,25
39.66832735,smuggler,25
39.67044208,smuggler,25
39.67095088,smuggler,25
39.67203171,smuggler,25
39.67293086,smuggler,25
39.67390297,smuggler,25
39.67524283,smuggler,25
39.67635321,smuggler,25
39.67735091,smuggler,25
39.67805859,smuggler,25
39.6788517,smuggler,25
39.68009316,smuggler,25
39.68108476,smuggler,25
39.68486239,smuggler,25
39.68926794,smuggler,25
39.69069125,smuggler,25
39.69220637,smuggler,25
39.69300268,smuggler,25
39.69397781,smuggler,25
39.69537,smuggler,25
39.69632568,smuggler,25
39.69964303,smuggler,25
39.70947953,smuggler,25
39.71381486,smuggler,25
39.71576285,smuggler,25
39.72855059,smuggler,25
39.73601593,smuggler,25
39.7406887,smuggler,25
39.74190279,smuggler,25
39.74396227,smuggler,25
39.7454451,smuggler,25
39.74709945,smuggler,25
39.74892251,smuggler,25
39.75070357,smuggler,25
39.75405603,smuggler,25
39.7544832,smuggler,25
39.75449623,smuggler,25
39.75939997,smuggler,25
39.76131052,smuggler,25
39.76207404,smuggler,25
39.76423245,smuggler,25
39.76575078,smuggler,25
39.76739838,smuggler,25
39.78348024,smuggler,25
39.79262474,smuggler,25
39.79434335,smuggler,25
39.79624535,smuggler,25
39.797269,smuggler,25
39.79783431,smuggler,25
39.79926382,smuggler,25
39.8007322,smuggler,25
39.80192067,smuggler,25
39.80308798,smuggler,25
39.80411198,smuggler,25
39.80590445,smuggler,25
39.83952795,smuggler,25
39.84407381,smuggler,25
39.84945139,smuggler,25
39.85147904,smuggler,25
39.85517484,smuggler,25
39.86038014,smuggler,25
39.86532465,smuggler,25
39.8766096,smuggler,25
39.87931041,smuggler,25
39.88894889,smuggler,25
39.89463277,smuggler,25
39.9161814,smuggler,25
39.91894389,smuggler,25
39.92227377,smuggler,25
39.9233664,smuggler,25
39.92577096,smuggler,25
39.92813196,smuggler,25
39.93840527,smuggler,25
39.95154452,smuggler,25
39.95334052,smuggler,25
39.95409194,smuggler,25
39.97342309,smuggler,25
39.98323444,smuggler,25
39.98624968,smuggler,25
39.9892255,smuggler,25
39.99604776,smuggler,25
40.00784286,smuggler,25
40.03487369,smuggler,25
40.03925452,smuggler,25
40.04081913,smuggler,25
40.04291537,smuggler,25
40.04510359,smuggler,25
40.0461229,smuggler,25
40.04793972,smuggler,25
40.05181158,smuggler,25
40.05676312,smuggler,25
40.06129285,smuggler,25
40.0626055,smuggler,25
40.06483512,smuggler,25
40.06705075,smuggler,25
40.06916337,smuggler,25
40.1348987,smuggler,25
40.14269028,smuggler,25
40.14298072,smuggler,25
40.1431872,smuggler,25
40.17097899,smuggler,25
40.18969606,smuggler,25
40.20372275,smuggler,25
40.20768486,smuggler,25
40.21145684,smuggler,25
40.23254297,smuggler,25
40.24118598,smuggler,25
40.24773217,smuggler,25
40.25070739,smuggler,25
40.3302606,smuggler,25
40.3320873,smuggler,25
40.33314994,smuggler,25
40.3544458,smuggler,25
40.35853763,smuggler,25
40.36890786,smuggler,25
40.39491585,smuggler,25
40.39778939,smuggler,25
40.39877355,smuggler,25
40.40005277,smuggler,25
40.40147679,smuggler,25
40.40282706,smuggler,25
40.40367286,smuggler,25
40.40439802,smuggler,25
40.40535083,smuggler,25
40.40687736,smuggler,25
40.40740492,smuggler,25
40.4088338,smuggler,25
40.41010128,smuggler,25
40.41096698,smuggler,25
40.41190581,smuggler,25
40.42595572,smuggler,25
40.43120404,smuggler,25
40.43522676,smuggler,25
40.43587171,smuggler,25
40.4370931,smuggler,25
40.43783033,smuggler,25
40.43901556,smuggler,25
40.4403605,smuggler,25
40.44116642,smuggler,25
40.44246342,smuggler,25
40.44345541,smuggler,25
40.44518936,smuggler,25
40.44642607,smuggler,25
40.47131405,smuggler,25
40.51368087,smuggler,25
40.51502895,smuggler,25
40.51641534,smuggler,25
40.51716662,smuggler,25
40.5182835,smuggler,25
40.51970215,smuggler,25
40.52107213,smuggler,25
40.52207939,smuggler,25
40.52312635,smuggler,25
40.52377728,smuggler,25
40.52537709,smuggler,25
40.52618444,smuggler,25
40.52717147,smuggler,25
40.52818363,smuggler,25
40.5290159,smuggler,25
40.53549752,smuggler,25
40.55164081,smuggler,25
40.55400142,smuggler,25
40.55592422,smuggler,25
40.55875109,smuggler,25
40.55976547,smuggler,25
40.57231444,smuggler,25
40.57560743,smuggler,25
40.5790328,smuggler,25
40.58174026,smuggler,25
40.58264832,smuggler,25
40.58514738,smuggler,25
40.58817592,smuggler,25
40.58945051,smuggler,25
40.5931423,smuggler,25
40.59473957,smuggler,25
40.60161893,smuggler,25
40.61687348,smuggler,25
40.61841919,smuggler,25
40.63461823,smuggler,25
40.63669537,smuggler,25
40.63750496,smuggler,25
40.63977274,smuggler,25
40.64449117,smuggler,25
40.64806616,smuggler,25
40.64989936,smuggler,25
40.6506357,smuggler,25
40.65134054,smuggler,25
40.65239415,smuggler,25
40.65447667,smuggler,25
40.65566538,smuggler,25
40.65646638,smuggler,25
40.65721734,smuggler,25
40.65778612,smuggler,25
40.66595036,smuggler,25
40.66845312,smuggler,25
40.67563757,smuggler,25
40.6816367,smuggler,25
40.68398578,smuggler,25
40.68507972,smuggler,25
40.68578054,smuggler,25
40.68818292,smuggler,25
40.68963726,smuggler,25
40.69141332,smuggler,25
40.69363527,smuggler,25
40.69547641,smuggler,25
40.72070546,smuggler,25
40.72152476,smuggler,25
40.72252298,smuggler,25
40.72320753,smuggler,25
40.72433427,smuggler,25
40.72520187,smuggler,25
40.72629165,smuggler,25
40.72774162,smuggler,25
40.73258647,smuggler,25
40.73408978,smuggler,25
40.73503132,smuggler,25
40.73576011,smuggler,25
40.73751104,smuggler,25
40.73859371,smuggler,25
40.73937863,smuggler,25
40.74011609,smuggler,25
40.74043607,smuggler,25
40.7414946,smuggler,25
40.74323992,smuggler,25
40.74491745,smuggler,25
40.74808653,smuggler,25
40.75238089,smuggler,25
40.75363458,smuggler,25
40.75431781,smuggler,25
40.75468603,smuggler,25
40.75496003,smuggler,25
40.7553337,smuggler,25
40.75585854,smuggler,25
40.75618962,smuggler,25
40.75652471,smuggler,25
40.7616314,smuggler,25
40.7618231,smuggler,25
40.76259134,smuggler,25
40.76273631,smuggler,25
40.76287551,smuggler,25
40.76314653,smuggler,25
40.7632871,smuggler,25
40.76357085,smuggler,25
40.76406981,smuggler,25
40.76500917,smuggler,25
40.76548842,smuggler,25
40.76692205,smuggler,25
40.77688624,smuggler,25
40.77841109,smuggler,25
40.77981491,smuggler,25
40.78064363,smuggler,25
40.78204876,smuggler,25
40.7843965,smuggler,25
40.78735266,smuggler,25
40.79005888,smuggler,25
40.79161462,smuggler,25
40.79315575,smuggler,25
40.79517594,smuggler,25
40.79661864,smuggler,25
40.79826666,smuggler,25
40.79972974,smuggler,25
40.80121738,smuggler,25
40.80302121,smuggler,25
40.80433036,smuggler,25
40.80662485,smuggler,25
40.80773351,smuggler,25
40.8089177,smuggler,25
40.8105429,smuggler,25
40.81221986,smuggler,25
40.81360224,smuggler,25
40.81508405,smuggler,25
40.81625548,smuggler,25
40.82324757,smuggler,25
40.82455922,smuggler,25
40.82550039,smuggler,25
40.82629395,smuggler,25
40.82836575,smuggler,25
40.82881497,smuggler,25
40.82950003,smuggler,25
40.83082194,smuggler,25
40.83258586,smuggler,25
40.83305276,smuggler,25
40.83356373,smuggler,25
40.83470684,smuggler,25
40.83567489,smuggler,25
40.83648618,smuggler,25
40.83739222,smuggler,25
40.83885875,smuggler,25
40.84266235,smuggler,25
40.84621532,smuggler,25
40.84728792,smuggler,25
40.84828596,smuggler,25
40.84896672,smuggler,25
40.84949528,smuggler,25
40.85042406,smuggler,25
40.85746138,smuggler,25
40.86195901,smuggler,25
40.86330286,smuggler,25
40.86463859,smuggler,25
40.86553463,smuggler,25
40.86825327,smuggler,25
40.89307155,smuggler,25
40.89531763,smuggler,25
40.89652761,smuggler,25
40.89873576,smuggler,25
40.90044624,smuggler,25
40.90250463,smuggler,25
40.90473174,smuggler,25
40.90598897,smuggler,25
40.90675745,smuggler,25
40.90821174,smuggler,25
40.90872026,smuggler,25
40.91082012,smuggler,25
40.9116519,smuggler,25
40.91869553,smuggler,25
40.93303886,smuggler,25
40.93623841,smuggler,25
40.93893404,smuggler,25
40.93948822,smuggler,25
40.94125846,smuggler,25
40.94239327,smuggler,25
40.94355163,smuggler,25
40.94457031,smuggler,25
40.94543825,smuggler,25
40.94609567,smuggler,25
40.97961888,smuggler,25
40.98663945,smuggler,25
40.99500052,smuggler,25
40.99977715,smuggler,25
41.00141804,smuggler,25
41.00307855,smuggler,25
41.00461437,smuggler,25
41.00615606,smuggler,25
41.00734677,smuggler,25
41.00952713,smuggler,25
41.01104377,smuggler,25
41.01156511,smuggler,25
41.01258185,smuggler,25
41.01395627,smuggler,25
41.0152387,smuggler,25
41.01609836,smuggler,25
41.01770436,smuggler,25
41.01848401,smuggler,25
41.01924764,smuggler,25
41.02002744,smuggler,25
41.02117635,smuggler,25
41.02203605,smuggler,25
41.04367385,smuggler,25
41.06504094,smuggler,25
41.06684431,smuggler,25
41.06868744,smuggler,25
41.06972759,smuggler,25
41.07053362,smuggler,25
41.07158257,smuggler,25
41.07244315,smuggler,25
41.07380227,smuggler,25
41.08344853,smuggler,25
41.09263432,smuggler,25
41.09491845,smuggler,25
41.09690972,smuggler,25
41.09791658,smuggler,25
41.09968473,smuggler,25
41.10154651,smuggler,25
41.10261838,smuggler,25
41.104768,smuggler,25
41.10649661,smuggler,25
41.10829685,smuggler,25
41.10938468,smuggler,25
41.11065821,smuggler,25
41.11151483,smuggler,25
41.1120064,smuggler,25
41.11352905,smuggler,25
41.11442346,smuggler,25
41.11539353,smuggler,25
41.12267414,smuggler,25
41.14606316,smuggler,25
41.15626844,smuggler,25
41.16367897,smuggler,25
41.16453026,smuggler,25
41.1668392,smuggler,25
41.16869681,smuggler,25
41.17047901,smuggler,25
41.17230703,smuggler,25
41.19173956,smuggler,25
41.19337183,smuggler,25
41.20768776,smuggler,25
41.20864379,smuggler,25
41.20970349,smuggler,25
41.21050715,smuggler,25
41.21108136,smuggler,25
41.21185071,smuggler,25
41.21249978,smuggler,25
41.21320829,smuggler,25
41.21407282,smuggler,25
41.21474621,smuggler,25
41.21531789,smuggler,25
41.21993431,smuggler,25
41.22208293,smuggler,25
41.22288281,smuggler,25
41.22394502,smuggler,25
41.22475298,smuggler,25
41.22563264,smuggler,25
41.22701995,smuggler,25
41.22859867,smuggler,25
41.23036115,smuggler,25
41.23152924,smuggler,25
41.23257198,smuggler,25
41.2337018,smuggler,25
41.23475941,smuggler,25
41.2420454,smuggler,25
41.24286299,smuggler,25
41.24391325,smuggler,25
41.24509553,smuggler,25
41.24606336,smuggler,25
41.2472243,smuggler,25
41.24874313,smuggler,25
41.24987435,smuggler,25
41.25084718,smuggler,25
41.25295016,smuggler,25
41.26038057,smuggler,25
41.26141307,smuggler,25
41.26244837,smuggler,25
41.26295383,smuggler,25
41.26368508,smuggler,25
41.26569206,smuggler,25
41.2672926,smuggler,25
41.26789745,smuggler,25
41.2691255,smuggler,25
41.27027375,smuggler,25
41.27209621,smuggler,25
41.27449244,smuggler,25
41.27647293,smuggler,25
41.27993178,smuggler,25
41.28732793,smuggler,25
41.29095718,smuggler,25
41.29296808,smuggler,25
41.29496383,smuggler,25
41.29666213,smuggler,25
41.29850047,smuggler,25
41.29918292,smuggler,25
41.30039359,smuggler,25
41.30227113,smuggler,25
41.30841337,smuggler,25
41.30956446,smuggler,25
41.31057527,smuggler,25
41.31162191,smuggler,25
41.31251712,smuggler,25
41.31340634,smuggler,25
41.3147261,smuggler,25
41.31600174,smuggler,25
41.31685135,smuggler,25
41.31871691,smuggler,25
41.32015707,smuggler,25
41.36332412,smuggler,25
41.36464376,smuggler,25
41.36635338,smuggler,25
41.39713039,smuggler,25
41.39976619,smuggler,25
41.40241356,smuggler,25
41.41178974,smuggler,25
41.41330384,smuggler,25
41.41493954,smuggler,25
41.4156731,smuggler,25
41.41742322,smuggler,25
41.41824782,smuggler,25
41.41936083,smuggler,25
41.42033882,smuggler,25
41.42415301,smuggler,25
41.42596007,smuggler,25
41.42780915,smuggler,25
41.4301863,smuggler,25
41.43073549,smuggler,25
41.432271,smuggler,25
41.43441933,smuggler,25
41.43660256,smuggler,25
41.43910296,smuggler,25
41.46077585,smuggler,25
41.46237461,smuggler,25
41.46389429,smuggler,25
41.46582229,smuggler,25
41.46688589,smuggler,25
41.46942084,smuggler,25
41.49116389,smuggler,25
41.49192036,smuggler,25
41.49322239,smuggler,25
41.49418869,smuggler,25
41.49489735,smuggler,25
41.49617817,smuggler,25
41.49683515,smuggler,25
41.49748725,smuggler,25
41.49824231,smuggler,25
41.49922427,smuggler,25
41.49966544,smuggler,25
41.50042906,smuggler,25
41.50157348,smuggler,25
41.50219641,smuggler,25
41.50898406,smuggler,25
41.51062006,smuggler,25
41.51237051,smuggler,25
41.51406502,smuggler,25
41.51554757,smuggler,25
41.51767868,smuggler,25
41.51925892,smuggler,25
41.52091414,smuggler,25
41.52209864,smuggler,25
41.52327811,smuggler,25
41.52420668,smuggler,25
41.54047161,smuggler,25
41.54492961,smuggler,25
41.54668547,smuggler,25
41.5484171,smuggler,25
41.55025223,smuggler,25
41.55190958,smuggler,25
41.56084962,smuggler,25
41.56332372,smuggler,25
41.56512552,smuggler,25
41.56695105,smuggler,25
41.56962472,smuggler,25
41.57212096,smuggler,25
41.57485415,smuggler,25
41.57709451,smuggler,25
41.58173807,smuggler,25
41.58512746,smuggler,25
41.5857048,smuggler,25
41.58625257,smuggler,25
41.58718085,smuggler,25
41.58875445,smuggler,25
41.59043466,smuggler,25
41.5912411,smuggler,25
41.59243394,smuggler,25
41.59344382,smuggler,25
41.59483467,smuggler,25
41.59615806,smuggler,25
41.5972052,smuggler,25
41.59824452,smuggler,25
41.60556938,smuggler,25
41.60749001,smuggler,25
41.60850711,smuggler,25
41.60996521,smuggler,25
41.61093384,smuggler,25
41.61217029,smuggler,25
41.61322461,smuggler,25
41.6151691,smuggler,25
41.61611505,smuggler,25
41.61618329,smuggler,25
41.61673062,smuggler,25
41.61716498,smuggler,25
41.61729977,smuggler,25
41.61739581,smuggler,25
41.61757056,smuggler,25
41.61784074,smuggler,25
41.6181701,smuggler,25
41.61831876,smuggler,25
41.61847297,smuggler,25
41.61935059,smuggler,25
41.62117309,smuggler,25
41.62235451,smuggler,25
41.62277117,smuggler,25
41.62344528,smuggler,25
41.62493538,smuggler,25
41.62554669,smuggler,25
41.62624757,smuggler,25
41.62839232,smuggler,25
41.62941516,smuggler,25
41.6305009,smuggler,25
41.6313878,smuggler,25
41.63202618,smuggler,25
41.63327802,smuggler,25
41.63364742,smuggler,25
41.63410062,smuggler,25
41.63466128,smuggler,25
41.6354731,smuggler,25
41.635618,smuggler,25
41.63573517,smuggler,25
41.63647292,smuggler,25
41.63667238,smuggler,25
41.63685568,smuggler,25
41.63763682,smuggler,25
41.63859623,smuggler,25
41.63961609,smuggler,25
41.64023021,smuggler,25
41.64118877,smuggler,25
41.65060803,smuggler,25
41.65447407,smuggler,25
41.65495335,smuggler,25
41.65547042,smuggler,25
41.6557934,smuggler,25
41.65618758,smuggler,25
41.65660335,smuggler,25
41.65695236,smuggler,25
41.65733571,smuggler,25
41.65799817,smuggler,25
41.65831809,smuggler,25
41.65889655,smuggler,25
41.66216244,smuggler,25
41.66271982,smuggler,25
41.66356478,smuggler,25
41.66417688,smuggler,25
41.66473841,smuggler,25
41.6654675,smuggler,25
41.66595094,smuggler,25
41.66692491,smuggler,25
41.66787587,smuggler,25
41.6689958,smuggler,25
41.67049763,smuggler,25
41.67459114,smuggler,25
41.67965006,smuggler,25
41.68219289,smuggler,25
41.68386326,smuggler,25
41.68496472,smuggler,25
41.6861096,smuggler,25
41.68672759,smuggler,25
41.68854874,smuggler,25
41.68976243,smuggler,25
41.69041343,smuggler,25
41.69202818,smuggler,25
41.6927942,smuggler,25
41.6999442,smuggler,25
41.70118572,smuggler,25
41.70251576,smuggler,25
41.70349654,smuggler,25
41.70472737,smuggler,25
41.70546067,smuggler,25
41.70807959,smuggler,25
41.70927914,smuggler,25
41.71009101,smuggler,25
41.71081924,smuggler,25
41.71165011,smuggler,25
41.71222884,smuggler,25
41.71289287,smuggler,25
41.71354324,smuggler,25
41.71416502,smuggler,25
41.71495108,smuggler,25
41.71620114,smuggler,25
41.71689868,smuggler,25
41.71771592,smuggler,25
41.71901249,smuggler,25
41.72103473,smuggler,25
41.72958304,smuggler,25
41.73513202,smuggler,25
41.73594534,smuggler,25
41.73695359,smuggler,25
41.73764243,smuggler,25
41.73826747,smuggler,25
41.73984226,smuggler,25
41.74089127,smuggler,25
41.74144479,smuggler,25
41.74210301,smuggler,25
41.74314401,smuggler,25
41.74427737,smuggler,25
41.7449701,smuggler,25
41.74607255,smuggler,25
41.74809871,smuggler,25
41.75344175,smuggler,25
41.7556752,smuggler,25
41.76016102,smuggler,25
41.76088725,smuggler,25
41.76139086,smuggler,25
41.76188015,smuggler,25
41.7623788,smuggler,25
41.76280931,smuggler,25
41.76340284,smuggler,25
41.76388654,smuggler,25
41.76429643,smuggler,25
41.76471353,smuggler,25
41.76516646,smuggler,25
41.76628675,smuggler,25
41.76739317,smuggler,25
41.76882635,smuggler,25
41.76999546,smuggler,25
41.77072069,smuggler,25
41.77145715,smuggler,25
41.77289921,smuggler,25
41.77421809,smuggler,25
41.7845039,smuggler,25
41.78834598,smuggler,25
41.79086286,smuggler,25
41.79497995,smuggler,25
41.7967368,smuggler,25
41.79755399,smuggler,25
41.79824003,smuggler,25
41.79937869,smuggler,25
41.80108009,smuggler,25
41.80302945,smuggler,25
41.8035755,smuggler,25
41.80401652,smuggler,25
41.80446514,smuggler,25
41.80476872,smuggler,25
41.80509693,smuggler,25
41.80549503,smuggler,25
41.80584114,smuggler,25
41.80613979,smuggler,25
41.80696822,smuggler,25
41.8090152,smuggler,25
41.80978985,smuggler,25
41.81071887,smuggler,25
41.81152015,smuggler,25
41.81214588,smuggler,25
41.81270796,smuggler,25
41.81314625,smuggler,25
41.81364739,smuggler,25
41.81419631,smuggler,25
41.81474347,smuggler,25
41.8150379,smuggler,25
41.81561669,smuggler,25
41.81595731,smuggler,25
41.81639977,smuggler,25
41.81677355,smuggler,25
41.81747047,smuggler,25
41.81775406,smuggler,25
41.81807314,smuggler,25
41.81842043,smuggler,25
41.81869235,smuggler,25
41.81914054,smuggler,25
41.81961607,smuggler,25
41.81995614,smuggler,25
41.82033161,smuggler,25
41.82082961,smuggler,25
41.82105597,smuggler,25
41.8215743,smuggler,25
41.82186185,smuggler,25
41.82222017,smuggler,25
41.82267244,smuggler,25
41.82304748,smuggler,25
41.82573444,smuggler,25
41.8289567,smuggler,25
41.8300346,smuggler,25
41.83035452,smuggler,25
41.83219398,smuggler,25
41.8326949,smuggler,25
41.83302784,smuggler,25
41.83333603,smuggler,25
41.83367247,smuggler,25
41.83404671,smuggler,25
41.83448981,smuggler,25
41.83475274,smuggler,25
41.83502252,smuggler,25
41.83539163,smuggler,25
41.83565808,smuggler,25
41.8359005,smuggler,25
41.83625455,smuggler,25
41.83743199,smuggler,25
41.84277316,smuggler,25
41.84403685,smuggler,25
41.84513773,smuggler,25
41.84605032,smuggler,25
41.84660607,smuggler,25
41.84704916,smuggler,25
41.84936527,smuggler,25
41.85262607,smuggler,25
41.85532238,smuggler,25
41.85780397,smuggler,25
41.85878135,smuggler,25
41.86127978,smuggler,25
41.86216043,smuggler,25
41.86505067,smuggler,25
41.87486408,smuggler,25
41.87653522,smuggler,25
41.87793737,smuggler,25
41.87873345,smuggler,25
41.88007798,smuggler,25
41.88157708,smuggler,25
41.88269737,smuggler,25
41.88354317,smuggler,25
41.88457746,smuggler,25
41.88571109,smuggler,25
41.88667579,smuggler,25
41.88892651,smuggler,25
41.88955449,smuggler,25
41.89003749,smuggler,25
41.89061826,smuggler,25
41.89094792,smuggler,25
41.89170245,smuggler,25
41.8923125,smuggler,25
41.89301716,smuggler,25
41.89359831,smuggler,25
41.89402927,smuggler,25
41.8944914,smuggler,25
41.89519423,smuggler,25
41.89556647,smuggler,25
41.89677502,smuggler,25
41.9028808,smuggler,25
41.9172264,smuggler,25
41.91843554,smuggler,25
41.91871619,smuggler,25
41.92228283,smuggler,25
41.92349308,smuggler,25
41.92457688,smuggler,25
41.92549669,smuggler,25
41.92653053,smuggler,25
41.9281168,smuggler,25
41.92983945,smuggler,25
41.93073081,smuggler,25
41.93142054,smuggler,25
41.93188369,smuggler,25
41.9339143,smuggler,25
41.93453006,smuggler,25
41.93512743,smuggler,25
41.93608326,smuggler,25
41.93695613,smuggler,25
41.93776807,smuggler,25
41.93833848,smuggler,25
41.93874453,smuggler,25
41.9393354,smuggler,25
41.93989749,smuggler,25
41.94289736,smuggler,25
41.94347647,smuggler,25
41.94414122,smuggler,25
41.94536011,smuggler,25
41.94602216,smuggler,25
